,date_time,measure_position_id,pm10_value,pm25_value,latitude,longitude,new_longitude,new_latitude
128,2023-08-24 10:00:00,9.0,15.0,5.0,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
129,2023-08-24 10:00:00,10.0,6.0,4.0,33.2277489,126.2473589,0.11391005542148491,0.0
130,2023-08-24 10:00:00,11.0,6.0,2.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
131,2023-08-24 10:00:00,12.0,11.0,4.0,33.292471,126.162165,0.0,0.20738805589938636
132,2023-08-24 11:00:00,1.0,6.0,5.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
133,2023-08-24 11:00:00,2.0,5.0,5.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
134,2023-08-24 11:00:00,3.0,9.0,3.0,33.539831,126.64412,0.6444067094082868,1.0
135,2023-08-24 11:00:00,4.0,7.0,3.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
136,2023-08-24 11:00:00,5.0,9.0,1.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
137,2023-08-24 11:00:00,6.0,1.0,1.5,33.246244,126.56506,0.5386980966834187,0.059263571989546904
138,2023-08-24 11:00:00,7.0,8.0,1.5,33.460229,126.91007,1.0,0.7449325033380632
139,2023-08-24 11:00:00,8.0,11.0,2.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
140,2023-08-24 11:00:00,9.0,9.0,9.0,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
141,2023-08-24 11:00:00,10.0,4.0,4.0,33.2277489,126.2473589,0.11391005542148491,0.0
142,2023-08-24 11:00:00,11.0,8.0,3.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
143,2023-08-24 11:00:00,12.0,6.5,2.0,33.292471,126.162165,0.0,0.20738805589938636
144,2023-08-24 12:00:00,1.0,5.0,4.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
145,2023-08-24 12:00:00,2.0,5.0,2.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
146,2023-08-24 12:00:00,3.0,6.0,2.0,33.539831,126.64412,0.6444067094082868,1.0
147,2023-08-24 12:00:00,4.0,7.0,2.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
148,2023-08-24 12:00:00,5.0,5.0,2.5,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
149,2023-08-24 12:00:00,6.0,4.0,3.0,33.246244,126.56506,0.5386980966834187,0.059263571989546904
150,2023-08-24 12:00:00,7.0,12.0,12.0,33.460229,126.91007,1.0,0.7449325033380632
151,2023-08-24 12:00:00,8.0,7.0,1.0,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
152,2023-08-24 12:00:00,9.0,16.0,10.0,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
153,2023-08-24 12:00:00,10.0,2.0,5.5,33.2277489,126.2473589,0.11391005542148491,0.0
154,2023-08-24 12:00:00,11.0,6.0,1.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
155,2023-08-24 12:00:00,12.0,6.0,2.5,33.292471,126.162165,0.0,0.20738805589938636
156,2023-08-24 13:00:00,1.0,6.0,4.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
157,2023-08-24 13:00:00,2.0,6.0,5.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
158,2023-08-24 13:00:00,3.0,4.0,2.0,33.539831,126.64412,0.6444067094082868,1.0
159,2023-08-24 13:00:00,4.0,6.0,1.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
160,2023-08-24 13:00:00,5.0,6.0,3.5,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
161,2023-08-24 13:00:00,6.0,7.0,6.0,33.246244,126.56506,0.5386980966834187,0.059263571989546904
162,2023-08-24 13:00:00,7.0,14.0,14.0,33.460229,126.91007,1.0,0.7449325033380632
163,2023-08-24 13:00:00,8.0,9.0,7.5,33.2843415,126.715115,0.7393318670151814,0.1813388207782367
164,2023-08-24 13:00:00,9.0,10.0,7.5,33.2508702,126.489923,0.4382348025484646,0.07408723537812989
165,2023-08-24 13:00:00,10.0,1.0,1.0,33.2277489,126.2473589,0.11391005542148491,0.0
166,2023-08-24 13:00:00,11.0,5.0,2.0,33.4838002,126.4746922,0.4178701840474446,0.8204613465495072
167,2023-08-24 13:00:00,12.0,5.5,2.0,33.292471,126.162165,0.0,0.20738805589938636
168,2023-08-24 14:00:00,1.0,6.0,2.0,33.500116,126.532371,0.4949906739492178,0.8727418201812895
169,2023-08-24 14:00:00,2.0,6.0,4.0,33.48863,126.500055,0.4517819776575891,0.8359374023694528
170,2023-08-24 14:00:00,3.0,3.0,1.0,33.539831,126.64412,0.6444067094082868,1.0
171,2023-08-24 14:00:00,4.0,7.0,6.0,33.409109,126.268778,0.14254885312973897,0.5811294527946416
172,2023-08-24 14:00:00,5.0,4.0,7.0,33.51733013,126.57045614,0.5459131039370106,0.9279007991807333
173,2023-08-24 14:00:00,6.0,9.0,8.0,33.246244,126.56506,0.5386980966834187,0.059263571989546904
174,2023-08-24 14:00:00,7.0,9.0,5.0,33.460229,126.91007,1.0,0.7449325033380632
